ENTREZID	SYMBOL
362810	Coq10a
362811	Ankrd52
362812	Slc39a5
362813	Nabp2
362814	Rnf41
362817	Cdk2
362818	Pmel
362819	Sarnp
362821	Olr1069
362824	Mfsd12
362825	Hmg20b
362826	Atcay
362827	Pias4
362828	Sppl2b
362829	Lsm7
362831	Dot1l
362832	Izumo4
362833	Mob3a
362834	Mbd3
362835	Reep6
362836	Dazap1
362837	Ndufs7
362838	Pwwp3a
362840	R3hdm4
362841	Mier2
362842	Syde1
362843	Ilvbl
362844	Brd4
362845	Zfp870
362846	RGD1560314
362848	Pram1
362849	Marchf2
362850	Angptl4
362851	Cd320
362855	Rtcb
362856	Pwp1
362857	Tmem263
362858	Polr3b
362859	Ckap4
362860	Appl2
362861	Slc41a2
362862	Hsp90b1
362863	Ttc41
362865	Gnptab
362866	Chpt1
362867	Mybpc1
362871	Elk3
362873	Plxnc1
362876	Ppfia2
362879	Myrfl
362881	RGD1306474
362883	Slc35e3
362884	Tmbim4
362886	Rassf3
362890	Tspan31
362891	Os9
362892	Mbd6
362893	Arhgap9
362894	R3hdm2
362895	Stac3
362896	Stat6
362897	Uqcrb
362899	Nipal2
362900	Rnf19a
362902	Dcaf13
362905	Emc2
362906	Nudcd1
362910	Samd12
362911	Mal2
362912	Derl1
362914	Ntaq1
362915	Anxa13
362918	Mtss1
362919	Washc5
362923	Efr3a
362924	St3gal1
362925	Zfat
362930	Ptp4a3
362931	Adgrb1
362934	Ly6e
362935	Ly6al
362936	Zfp707l1
362937	Fam83h
362938	Scrib
362941	Fbxl6
362942	Slc52a2
362943	Adck5
362944	Ppp1r16a
362945	Lrrc24
362946	MGC94207
362950	Rbfox2
362951	RGD1309808
362952	Eif3d
362955	Nol12
362956	Triobp
362957	Ankrd54
362958	Micall1
362959	Tmem184b
362960	Dmc1
362962	Cbx7
362963	Sgsm3
362965	Rangap1
362966	Nfam1
362967	Rrp7a
362969	Ttll1
362971	Mpped1
362972	Pnpla3
362973	Parvb
362974	RGD1304694
362975	Cdpf1
362976	Trmu
362978	Creld2
362979	Panx2
362980	Tubgcp6
362981	Hdac10
362983	Dennd6b
362987	Rabl2
362988	Cpne8
362990	Zcrb1
362993	Rnd1
362994	Ccdc65
362998	Dnajc22
363000	Prpf40b
363001	Bcdin3d
363002	Smarcd1
363004	Prr13
363005	Pcbp2
363006	Tarbp2
363009	Uhrf1bp1l
363013	Tmem123
363014	Yap1
363015	Endod1
363016	RGD1309534
363017	Taf1d
363018	Cep295
363020	Smco4
363022	Zfp846
363023	Mrpl4
363024	Slc44a2
363026	Carm1
363027	Yipf2
363028	Spc24
363029	Swsap1
363031	Anln
363032	Rp9
363035	Zbtb44
363040	St3gal4
363041	Pate4
363043	RGD1304554
363044	RGD1560112
363045	Siae
363054	Mpzl3
363055	Cep164
363056	Rnf214
363058	Cadm1
363059	Zw10
363060	Plet1
363061	Sdhd
363062	Dixdc1
363064	Wdr61
363065	Ube2q2
363067	Sin3a
363068	Commd4
363069	Ppcdc
363070	Fam219b
363071	Stra6
363072	Tbc1d21
363073	Glce
363074	RGD1309779
363076	Tipin
363077	Dis3l
363081	Igdcc4
363082	Pdcd7
363083	Fbxl22
363084	Usp3
363085	Car12
363087	Vps13c
363088	Ccnb2
363089	Mindy2
363091	Myzap
363093	Mns1
363096	Dnaaf4
363098	Ccpg1
363099	Rsl24d1
363103	Slc17a5
363104	Cd109
363109	Pgm3
363110	Rwdd2a
363111	Ripply2
363112	Mrap2
363113	Syncrip
363115	Slc9a9
363118	Nmnat3
363120	Esyt3
363122	Ppp2r3a
363123	Rab6b
363126	Nphp3
363127	Dnajc13
363129	Nudt16
363130	Aste1
363131	Pik3r4
363133	Pcbp4
363134	Rrp9
363135	Rad54l2
363136	Tmem115
363137	Cyb561d2
363138	Nprl2
363139	Zmynd10
363140	Rassf1
363142	Sema3b
363143	Gnat1
363144	Cdhr4
363145	Gmppb
363146	Dalrd3
363150	Elp6
363151	Ccdc12
363152	Stac
363153	Arpp21
363156	Fbxl2
363158	Crtap
363159	Gpd1l
363160	Stt3b
363162	Cmc1
363164	Wdr48
363165	Csrnp1
363167	Ulk4
363168	Lyzl4
363169	Tcaim
363170	Zkscan7
363171	Tmem42
363172	Lars2
363174	Sgo1
363181	LOC363181
363185	Foxp4
363187	Mrps10
363188	Ubr2
363192	Klhdc3
363193	Ppp2r5d
363194	Xpo5
363195	Gtpbp2
363197	Tmem63b
363198	Cenpq
363205	RGD1562107
363206	Tmem14a
363210	Phf3
363212	Bend6
363213	Ccdc115
363215	Prss39
363216	Cnnm4
363219	Mitd1
363220	Aff3
363221	Cnot11
363222	Rnf149
363225	Ecrg4
363227	Nabp1
363228	Tmeff2
363229	Slc39a10
363231	Rftn2
363232	Bzw1
363235	Als2
363236	Fam117b
363237	Wdr12
363239	Raph1
363241	Eef1b2
363243	Klf7
363247	Xrcc5
363249	Ctdsp1
363251	Nhej1
363252	Retreg2
363253	Zfand2b
363254	Atg9a
363255	Ankzf1
363256	Speg
363259	Obsl1
363261	Mogat1
363265	Col4a3
363266	Agfg1
363267	Daw1
363268	Fbxo36
363269	Sp100
363270	Spata3
363272	Pde6d
363273	Cops7b
363274	Prss56
363275	Eif4e2
363276	Snorc
363278	Atg16l1
363283	Cops8
363284	Ube2f
363285	Scly
363286	Traf3ip1
363287	Hdac4
363288	Kif1a
363289	Mterf4
363291	Thap4
363292	Ing5
363294	Twsg1
363326	Dennd1c
363327	Vmac
363328	Ticam1
363331	Plin4
363332	Ubxn6
363333	Chaf1a
363334	Stap2
363412	Zfp609
363425	Cav2
363437	Rhox12
363438	RGD1566035
363439	Rhoxf2b
363441	Ndufa1
363442	Fundc1
363443	Ndp
363445	Usp9x
363447	Tspan7
363448	Dynlt3
363449	RGD1560784
363450	Ftsj1
363452	Otud5
363453	Ppp1r3f
363455	Chrdl1
363457	Col4a5
363458	Col4a6
363460	Fgd1
363462	Gemin8
363463	Mospd2
363464	Piga
363465	Pir
363466	Reps2
363469	Sms
363471	Pnpla4
363472	Prrg1
363474	Apoo
363476	Yipf6
363478	Snx12
363481	Hdac8
363483	Dmrtc1c1
363484	Chic1
363485	Pbdc1
363487	RGD1566265
363490	RGD1561958
363493	Taf7l
363494	Gla
363496	Armcx6
363498	Bex2
363502	Mid2
363507	RGD1564845
363508	Vgll1
363509	Arhgef6
363513	Ids
363514	RGD1566078
363516	Abcd1
363517	Plxnb3
363518	Naa10
363519	Hcfc1
363520	Irak1
363521	Tafazzin
363522	Dnase1l1
363538	Tekt5
363542	Septin12
363544	Cluap1
363545	Naa60
363546	Olr1362
363549	Olr1381
363551	Zg16b
363554	Mslnl
363555	Wfikkn1
363563	Fbll1
363577	Itk
363578	Havcr2
363585	Olr1393
363591	RGD1560689
363595	Tcf7
363599	Tnip1
363603	Cnot8
363606	Olr1433
363608	Olr1457
363611	Iba57
363614	Natd1
363616	Grap
363618	Hs3st3a1
363627	Rnf222
363629	Cyb5d1
363630	Kdm6b
363632	Sox15
363633	Polr2a
363634	Kctd11
363639	Olr1481
363640	Olr1493
363642	Olr1509
363644	Glod4
363646	Eral1
363650	RGD1565317
363653	Efcab5
363654	Tmigd1
363656	Bhlha9
363658	Cct6b
363661	Mrm1
363662	Bcas3
363672	Sp6
363674	Stac2
363675	Stard3
363676	Zpbp2
363677	Gjd3
363678	Krtap3-3
363681	Hspb9
363682	Ccr10
363684	Meox1
363686	C1ql1
363687	Mettl2
363707	Srp68
363710	Olr1525
363720	Chmp2b
363735	Gabpa
363739	Krtap14l
363741	Krtap7-1
363760	Arl6
363761	Olr1538
363762	Olr1540
363763	Olr1542
363767	Abi3bp
363768	Zpld1
363781	Plcxd2
363782	Cfap44
363783	Zdhhc23
363784	Tigit
363790	Fbxo40
363795	Lmln
363796	Iqcg
363799	Xxylt1
363817	RGD1559972
363823	Map6d1
363826	Olr1568
363830	Vpreb2
363831	Gsc2
363836	Ube2l3
363838	Olr1571
363849	Hira
363854	Elavl1
363855	Map2k7
363856	Cd209d
363858	Trappc5
363866	Rxfp2
363869	Ubl3
363872	Zscan25
363875	Rac1
363886	Cnpy4
363899	RGD1562525
363909	Caln1
363912	Piwil1
363913	Fzd10
363915	Tmem132c
363918	RGD1561886
363924	Rad9b
363925	Myl2
363930	Selplg
363931	Gtpbp6
363938	Oas2
363948	Cdh20
363962	RGD1562598
363972	Dpp10
363974	Nckap5
363982	Yod1
363984	Ikbke
363985	Slc41a1
363989	Phlda3
363991	Ascl5
363993	Gpr25
363995	RGD1307782
364018	Ncf2
364021	Rgsl2h
364023	RGD1561635
364029	Slc9c2
364031	Tnfsf18
364032	Pigc
364033	Vamp4
364039	Mael
364049	Slamf7
364050	Dcaf8
364052	Pea15
364054	Olr1581
364060	Rpl30l1
364064	Pycr2
364069	Hlx
364070	Iars2
364073	Ddx3y
364081	Irf6
364086	Vom2r70
364134	Tecrl
364136	Aasdh
364137	Tmem165
364140	Gsx2
364144	Fryl
364147	Yipf7
364148	Kctd8
364152	Phox2b
364154	Smim14
364155	RGD1566409
364183	Bloc1s4
364190	Rasl10a
364205	Fbxo48
364206	Plek
364208	Cnrip1
364215	RGD1563743
364224	Acyp2
364227	Asb3
364240	Dnajc9
364241	Kcnk5
364255	Spetex-2C
364260	Spetex-2D
364261	Spetex-2A
364275	Olr1607
364298	Pip4p1
364301	Rnase9
364302	Rnase12
364303	Rnase1l1
364304	Rnase1
364306	Olr1643
364378	RGD1311300
364380	Abhd4
364382	Prmt5
364386	Rnf31
364388	Cideb
364393	Phf11b
364395	C1qtnf9
364396	Arl11
364398	Trim13
364403	Blk
364405	Scara3
364410	Kctd9
364418	Nkx2-6
364419	Chmp7
364420	Tnfrsf10b
364427	Lrrc63
364430	Nufip1
364450	RGD1560069
364458	Kctd12
364475	Dzip1
364476	Hs6st3
364510	Phf7
364513	Antxrl
364514	Shld2
364529	Calr3
364534	Ssbp4
364535	Tmem161a
364538	RGD1564941
364558	Palldl1
364594	Tlr3
364599	Adam34l
364601	Micu3
364605	Sgcz
364613	RGD1563097
364620	Poteg
364624	Lsm1
364629	Tpte2
364630	Thsd1
364634	Csmd1
364637	Fbxo25
364648	Shcbp1
364653	Wdr17
364654	Rnf170
364656	Mrpl36
364666	Cdk20
364670	RGD1559908
364674	Tifab
364675	B4galt7
364676	Gprin1
364678	Sfxn1
364680	Barx1
364681	Rnf144b
364682	Nhlrc1
364686	Ranbp9
364688	Sycp2l
364705	Serpinb6b
364706	Foxc1
364707	Foxf2
364712	Sox4
364719	Prss16
364723	Hist1h2ao
364726	Olr1657
364729	Nme8
364738	Gabpb1l
364745	Lyzl1
364754	Fzd8
364755	Ero1b
364764	RGD1564347
364773	Akr1c12
364774	Calml5
364785	Suv39h2
364786	Itga8
364788	Arl5b
364798	Potec
364814	Psma8
364823	Klhl14
364827	Zscan30
364828	RGD1559877
364834	Polr2d
364835	Sft2d3
364837	Gypc
364838	Reep5
364841	Pcdhb1
364843	Pcdhga8
364844	Pcdhgb7
364845	Pcdhgb8
364853	Plac8l1
364855	Pou4f3
364858	Stk32a
364867	Ticam2
364878	Marchf3
364879	Isoc1
364883	Cdx1
364899	Cfap53
364900	Ctif
364901	St8sia5
364902	Epg5
364906	Mrps21l
364910	Sall3
364948	Asphd2
364952	Nkd1
364973	Best2
364974	Rnaseh2a
364975	Gcdh
364976	Syce2
364979	Olr1667
364981	Scoc
364983	Rnf150
364991	Slc25a36l1
364993	Pskh1
364994	Dpep3
364995	Ddx28
364996	Chtf8
365009	Clec3a
365018	Zcchc14
365022	Rnf166
365023	Ankrd11
365024	Chmp1a
365037	Sash1
365038	Samd5
365042	Rab32
365057	Map3k5
365088	RGD1562524
365096	Acat2l1
365153	Dynlt2
365155	Prdm9
365170	Olr1l
365175	Olr6
365176	Zfp787
365179	Zfp524
365183	Fcar
365190	Vom1r54
365191	Chmp2a
365192	Zfp324
365194	Cabp5
365212	Micb
365213	Nanos2
365215	Smg9
365216	Cadm4
365217	Cnfn
365222	Lrfn1
365224	Zfp74
365226	Ovol3
365227	Upk1a
365228	Ffar3
365229	RGD1561430
365238	LOC365238
365241	Kcna7
365243	Sergef
365245	Saa4
365252	Zdhhc13
365265	Tmprss11b
365266	Atp10a
365277	Asb7
365280	Pgpep1l
365297	Crtc3
365298	Alpk3
365299	Bnc1
365302	Olr12
365313	Xrra1
365314	Lipt2
365322	Olr43
365323	Olr63
365324	Olr67
365326	Olr69
365327	Olr75
365328	Olr82
365329	Olr87
365330	Olr142
365331	Olr145
365332	Olr152
365333	Olr154
365334	Olr158
365336	Olr192
365337	Olr202
365340	Olr218
365341	Olr220
365342	Olr224
365345	Cyb5r2
365352	Mical2
365355	Rras2
365357	RGD1565301
365360	Tmc5
365361	Lyrm1
365362	Abca14
365363	Ern2
365367	Cd19
365368	Il27
365371	Tbx6
365372	Tbc1d10b
365377	Trim72
365380	Jakmip3
365381	Stk32c
365382	Inpp5a
365384	Olr286
365385	Olr311
365387	Odf3
365388	Psmd13
365389	Lrrc56
365390	Tspan32
365391	Trpm5
365394	Cabp4
365395	Clcf1
365396	Ssh3
365398	Slc22a12
365402	RGD1566289
365407	Cpsf7
365408	Ms4a15
365410	Osbp
365413	Olr361
365426	RGD1563931
365458	Fra10ac1
365460	Tll2
365462	Lcor
365465	Cwf19l1
365466	Cpn1
365468	Lzts2
365476	Cfap43
365493	Cacul1
365494	Nanos1
365511	Zfp296
365523	Olr1693
365527	RT1-M6-2
365528	Trim40
365542	RT1-DOb
365544	Umodl1
365546	Tspear
365547	RGD1561557
365548	Pttg1ip
365549	RGD1563815
365550	Vpreb3
365552	Rsph14
365564	Atoh7
365567	Micu1
365571	Tysnd1
365577	RGD1559810
365581	Edar
365583	Dse
365590	Zbtb24
365592	Pdss2
365601	Atg5
365603	Bves
365619	Arsk
365627	Mblac2
365652	Cert1
365657	Marveld2
365661	Erbin
365668	Mtrex
365682	RGD1561520
365684	Paip1
365691	Egflam
365699	Nadk2
365703	Zfr
365744	Hnf4g
365748	Bhlhe22
365751	Trim55
365755	Tbl1xr1
365763	Actrt3
365769	Il21
365770	Bbs12
365778	LOC365778
365791	LOC365791
365793	Rab33b
365797	Ufm1
365802	Selenot
365803	LOC365803
365807	Vom2r47
365813	Trim59
365823	Fstl5
365834	Fhip1a
365841	Slc25a44
365842	Clk2
365844	Nup210l
365854	Tdpoz1
365855	RGD1563667
365864	Tuft1
365865	Pip5k1a
365868	Hormad1
365871	Ciart
365872	Aph1a
365873	RGD1562196
365875	Bola1
365877	Hist2h2aa3
365881	Ankrd35
365885	Olr390
365894	Trim33
365895	Hipk1
365900	Alx3
365901	Gnat2
365903	Fam102b
365924	Tlcd4
365946	Slc9b1
365948	Bank1
365960	Gipc2
365962	Slc44a5
365963	Lhx8
365972	Bhmt2
365977	Dusp14l1
365984	St6galnac5
365985	Ak5
366001	Arrdc1
366004	Rnf224
366008	Lcn8
366012	Trub2
366013	Coq4
366014	Zdhhc12
366016	Nup188
366017	Exosc2
366024	Olr395
366026	Olr399
366029	Zbtb6
366030	RGD1561137
366031	Crb2
366035	Wdr38
366061	Galnt3
366064	B3galt1
366065	Cers6
366069	Myo3b
366078	Sp9
366082	Hoxd12
366089	RGD1564319
366099	Olr482
366100	Olr522
366102	Olr532
366103	Olr536
366104	Olr541
366105	Olr542
366108	Olr577
366109	Olr578
366111	Olr690
366112	Olr705
366113	Olr710
366114	Olr722
366115	Olr724
366116	Olr729
366118	Olr736
366120	Olr741
366121	Olr742
366122	Olr744
366123	Olr745
366124	Agbl2
366126	Spi1
366138	Ldlrad3
366140	Fjx1
366142	Elf5
366151	Olr777
366152	Olr791
366153	Nutm1
366158	Tmco5b
366163	Aqr
366169	Rtf1
366170	Tmem87a
366174	Catsper2
366176	Patl2
366187	LOC366187
366189	Tgm3
366191	RGD1561317
366192	Fastkd5
366196	Crls1
366203	Esf1
366205	Flrt3
366206	Otor
366213	Nkx2-4
366214	Nkx2-2
366219	Cst5
366227	Apmap
366229	Scrt2
366232	Rem1
366244	Gtsf1l
366245	R3hdml
366251	Slc2a10
366261	Spo11
366262	Rbm38
366265	Rab22a
366270	Edn3
366274	Ntsr1
366275	Ptk6
366276	Prpf6
366277	Polr3k
366300	Pcmtd1
366307	RGD1565372
366311	Clvs1
366333	Faxc
366347	Cfap206
366352	Mob3b
366360	Myorg
366362	Olr838
366366	Igfbpl1
366376	Frrs1l
366377	Olr854
366381	Cdc26
366411	RGD1560729
366431	Tceanc2
366432	Slc1a7
366434	Btf3l4
366441	Slc5a9
366448	Uqcrh
366452	Ptch2
366455	Mpl
366456	Olr857
366457	Olr858
366458	Olr859
366461	Ppih
366463	Oxct2b
366466	Maneal
366468	Lsm10
366473	Azin2
366474	Col16a1
366478	Pigv
366489	Sh2d5
366491	Spata21
366492	Epha2
366498	RGD1559644
366507	Lzic
366508	Pik3cd
366515	Wrap73
366517	Ttc34
366518	Tnfrsf14
366531	Ttc39d
366532	Dhx57
366542	Six2
366545	Atp6v1e2
366565	Ccdc121
366567	Dnajc5g
366568	Slc30a3
366588	Colec11
366593	Dus4l
366595	Sypl1
366598	Ferd3l
366602	Tspan13
366605	RGD1563613
366608	Dock4
366614	RGD1559629
366618	Ap4s1
366619	Dtd2
366624	Cfl2
366631	Ttc6
366656	RGD1559639
366668	Gphb5
366669	Syne2
366671	Garin2
366675	RGD1559921
366693	Rbm25
366697	Sptlc2
366698	Adck1
366733	Diras3
366734	Bag5
366783	Alkbh8
366790	Pym1
366791	Rdh5
366792	Mettl7b
366793	Olr879
366797	Olr916
366798	Olr921
366799	Olr927
366802	Olr932
366803	Olr937
366804	Olr960
366810	Olr987
366816	Olr1070
366826	Diras1
366834	Olr1081
366836	Ephx3
366843	Olr1091
366844	Olr1093
366848	Kank3
366854	Fbxo7
366856	Mterf2
366859	Glt8d2
366872	Cep83
366889	Zdhhc17
366890	Glipr1l2
366891	Caps2
366894	Trhde
366896	Tbc1d15
366909	Slc26a10
366915	Snx31
366949	Mafa
366951	Scrt1
366952	Cpsf1
366953	Tonsl
366954	Zfp251
366957	Rac2
366959	Gcat
366960	Maff
366962	Grap2
366964	Tcf20
366975	Pphln1
366980	Arid2
366984	Cers5
366988	Bin2
366990	RGD1305207
366991	Krt82
366992	Kb15
366995	Tbca
366998	Nfe2
367012	Ddi1
367021	Fam76b
367032	Olr1193
367033	Zfp26
367034	Zfp266
367038	Ap1m2
367039	Dock6
367050	LOC367050
367056	Ccdc15
367059	RGD1563738
367060	Olr1230
367061	Olr1257
367064	Olr1294
367065	Olr1295
367067	Olr1328
367072	Arhgef12
367073	Trappc4
367074	Tmprss4
367080	Ankk1
367083	Alg9
367085	Arhgap20
367086	Sln
367090	Neil1
367092	Arid3b
367100	Smad6
367106	Foxb1
367112	Hmgcll1
367113	Lrrc1
367117	LOC367117
367126	RGD1561808
367145	Chst2
367146	Gk5
367152	Foxl2
367153	Cep70
367160	Cpne4
367166	Hyal1
367167	Traip
367171	Map4
367172	Dhx30
367175	RGD1564138
367181	Gadl1
367191	LOC367191
367196	Acad8
367214	Oard1
367215	Trem3
367218	Runx2
367235	Fam135a
367236	Col19a1
367242	Rab23
367251	Ankrd39
367252	Mgat4a
367254	RGD1564447
367264	Stat4
367289	Kansl1l
367295	Marchf4
367298	Slc23a3
367302	Kcne4
367304	Ap1s3
367306	RGD1561755
367307	Dis3l2
367308	Alpg
367313	Col6a3
367314	Lrrfip1
367315	Gpr35
367316	Aqp12a
367318	Ano7
367321	Slco6d1
367323	Nudt12
367324	RGD1559955
367328	Washc1
367332	RGD1566007
367345	Clul1
367384	B3gntl1
367391	Marco
367415	Pla2g12b
367455	Lrg1
367480	Vom2r78
367515	Iqcm
367562	Gaa
367586	IgG-2a
367620	MGC116197
367645	Pif1
367699	Sowahd
367701	RGD1565032
367714	Rp2
367733	Rpgr
367734	H2ap
367743	Praf2
367745	Dgkk
367746	LOC367746
367747	Nudt10
367749	RGD1563606
367753	Luzp4
367763	Tmem164
367767	Mageh1
367782	Tceanc
367785	Asb9
367786	Bmx
367793	Scml2
367797	RGD1563991
367808	Ptges3l1
367830	LOC367830
367832	Zfx
367838	Zc4h2
367846	Sp3
367858	LOC367858
367865	RGD1560821
367869	RGD1562039
367885	Tgif2lx2
367901	Btk
367902	Armcx3
367903	Armcx2
367909	Tceal8
367912	Glra4
367915	Rab9b
367930	Rbmx2
367944	Zic3
367949	RGD1560171
367956	Ldoc1
367975	LOC367975
367994	Upk3bl1
368001	Bcl7b
368002	Baz1b
368042	Btaf1
368044	Atp6v1g2
368062	Ankib1
368066	Inmt
368070	Pnn
368084	Bud23
368088	Dgkd
368120	Zkscan2
368128	Hpse2
368153	RT1-CE7
368158	Rorc
368175	RGD1565071
368178	Hoxc9
368190	Dnajc30
369016	Myadm
369017	Krt5
369018	Ldhal6b
373065	Ddx24
373066	Ift81
373540	Il18rap
373541	Taf9
373542	Stk25
373544	Ermp1
373545	Prkag2
378467	Ldaf1
378774	Pigw
378794	Trmt11
378939	Uts2b
378947	Bst2
379044	Qrfp
393085	Pcdha1
393086	Pcdha2
393087	Pcdha5
393088	Pcdha6
393089	Pcdha7
393090	Pcdha9
393092	Pcdhac2
394223	Pcdha11
394266	Gjb2
396527	Ugt1a2
396551	Ugt1a3
396552	Ugt1a9
399475	Adm2
399489	E2f1
399679	Aicda
399684	Vkorc1l1
404280	Mid1ip1
404640	Mrgprx2
404641	Mas1l
404643	Mrgprb13
404644	Mrgprb5
404645	Mrgprx2l
404646	Mrgprc
404658	Mrgprb4
404660	Mrgpre
404781	Iqsec3
404783	Hyal4
404788	Olr796
404789	Olr795
404790	Olr788
404792	Olr785
404793	Olr784
404794	Olr782
404795	Olr780
404796	Olr778
404797	Olr776
404798	Olr772
404799	Olr771
404800	Olr767
404802	Olr757
404803	Olr756
404804	Olr749
404808	Olr737
404809	Olr734
404810	Olr733
404811	Olr727
404812	Olr726
404813	Olr717
404814	Olr716
404815	Olr715
404816	Olr712
404817	Olr711
404818	Olr704
404819	Olr701
404820	Olr695
404821	Olr693
404822	Olr691
404824	Olr681
404825	Olr675
404826	Olr670
404827	Olr665
404828	Olr660
404829	Olr654
404830	Olr653
404831	Olr652
404832	Olr650
404833	Olr649
404834	Olr648
404835	Olr646
404839	Olr641
404840	Olr640
404841	Olr636
404842	Olr635
404843	Olr634
404844	Olr633
404846	Olr625
404847	Olr624
404848	Olr623
404849	Olr621
404852	Olr613
404853	Olr608
404855	Olr604
404856	Olr594
404858	Olr590
404859	Olr587
404860	Olr586
404861	Olr584
404862	Olr582
404863	Olr581
404866	Olr569
404867	Olr566
404868	Olr563
404869	Olr562
404870	Olr559
404871	Olr557
404872	Olr551
404874	Olr537
404875	Olr535
404876	Olr533
404877	Olr529
404878	Olr527
404879	Olr518
404880	Olr508
404881	Olr507
404882	Olr505
404884	Olr500
404885	Olr496
404887	Olr486
404888	Olr483
404889	Olr481
404890	Olr480
404891	Olr475
404892	Olr456
404893	Olr436
404894	Olr34
404895	Olr32
404896	Olr29
404897	Olr25
404898	Olr24
404899	Olr16
404901	Olr14
404902	Olr1845
404903	Olr1067
404904	Olr1060
404920	Olr1014
404924	Olr996
404929	Olr982
404943	Olr931
404948	Olr922
404951	Olr906
404956	Olr877
404957	Olr876
404958	Olr1084
404959	Olr1083
404960	Olr1079
404961	Olr1076
404962	Olr1523
404963	Olr1520
404967	Olr1501
404968	Olr1496
404969	Olr1491
404970	Olr1490
404971	Olr1488
404972	Olr1486
404973	Olr1479
404974	Olr1471
404975	Olr1470
404976	Olr1469
404977	Olr1468
404978	Olr1558
404980	Olr1555
404981	Olr1551
404983	Olr1541
404984	Olr1539
404986	Olr278
404988	Olr271
404989	Olr268
404992	Olr241
404994	Olr213
404995	Olr209
404998	Olr164
404999	Olr160
405001	Olr150
405003	Olr137
405004	Olr125
405006	Olr111
405007	Olr110
405009	Olr101
405012	Olr89
405013	Olr88
405014	Olr86
405015	Olr72
405017	Olr60
405018	Olr57
405020	Olr1353
405021	Olr1351
405022	Olr1350
405023	Olr1345
405025	Olr363
405026	Olr360
405027	Olr358
405030	Olr348
405031	Olr347
405032	Olr336
405033	Olr331
405034	Olr330
405036	Olr322
405038	Olr312
405039	Olr310
405040	Olr306
405041	Olr289
405043	Olr7
405044	Olr1460
405045	Olr1459
405046	Olr1455
405047	Olr1453
405048	Olr1452
405049	Olr1450
405050	Olr1449
405051	Olr1442
405053	Olr1435
405054	Olr1431
405056	Olr1424
405057	Olr1421
405059	Olr1415
405060	Olr1414
405061	Olr1411
405062	Olr1410
405063	Olr1408
405064	Olr1406
405065	Olr1404
405066	Olr1388
405071	Olr131
405073	Olr1338
405074	Olr1331
405075	Olr1329
405076	Olr1321
405077	Olr1316
405078	Olr1313
405079	Olr1308
405080	Olr1303
405081	Olr1291
405082	Olr1288
405084	Olr1286
405085	Olr1275
405086	Olr1274
405088	Olr1266
405089	Olr1262
405090	Olr1261
405091	Olr1253
405092	Olr1250
405093	Olr1247
405094	Olr1246
405095	Olr1245
405096	Olr1244
405097	Olr1239
405098	Olr1236
405099	Olr1231
405100	Olr1220
405101	Olr1213
405103	Olr1206
405105	Olr1202
405106	Olr1201
405107	Olr1199
405108	Olr1194
405110	Olr868
405111	Olr860
405112	Olr427
405113	Olr421
405114	Olr418
405115	Olr413
405116	Olr409
405117	Olr407
405118	Olr401
405119	Olr398
405120	Olr396
405121	Olr1642
405122	Olr1639
405123	Olr1638
405124	Olr1633
405125	Olr1632
405126	Olr1631
405127	Olr1622
405128	Olr1617
405129	Olr1616
405130	Olr1614
405131	Olr821
405132	Olr819
405133	Olr818
405134	Olr816
405136	Olr813
405137	Olr812
405138	Olr811
405139	Olr809
405140	Olr808
405141	Olr807
405142	Olr804
405143	Olr803
405144	Olr799
405146	Olr844
405147	Olr386
405148	Olr1380
405150	Olr1364
405152	Olr1192
405155	Olr1186
405158	Olr1179
405160	Olr1177
405164	Olr1166
405165	Olr1165
405166	Olr1163
405167	Olr1162
405168	Olr1159
405169	Olr1158
405171	Olr1156
405172	Olr1149
405173	Olr1148
405174	Olr1144
405175	Olr1142
405177	Olr1135
405178	Olr1129
405179	Olr1126
405180	Olr1125
405181	Olr1122
405182	Olr1118
405183	Olr1117
405185	Olr1115
405186	Olr1710
405188	Olr1705
405189	Olr1692
405190	Olr1689
405191	Olr1682
405192	Olr1680
405193	Olr1679
405194	Olr1678
405196	Olr1675
405198	Olr1670
405199	Olr1748
405201	Olr1746
405202	Olr1739
405203	Olr1736
405204	Olr1726
405205	Olr1718
405207	Olr837
405208	Olr832
405209	Olr831
405210	Olr830
405211	Olr829
405212	Olr827
405213	Olr826
405214	Olr825
405215	Olr824
405216	Olr1104
405218	Olr1565
405219	Olr1602
405221	Olr1598
405222	Olr1597
405223	Olr1591
405224	Olr1587
405227	Olr392
405230	Olr790
405231	Olr786
405232	Olr779
405233	Olr774
405234	Olr768
405237	Olr753
405238	Olr735
405239	Olr714
405242	Olr666
405243	Olr661
405245	Olr611
405246	Olr606
405248	Olr583
405249	Olr556
405250	Olr520
405251	Olr499
405252	Olr491
405253	Olr490
405255	Olr463
405257	Olr36
405258	Olr27
405261	Olr17
405265	Olr995
405277	Olr894
405280	Olr1077
405281	Olr1500
405285	Olr1474
405286	Olr1472
405287	Olr1535
405290	Olr260
405291	Olr255
405293	Olr194
405294	Olr179
405295	Olr162
405297	Olr114
405298	Olr109
405301	Olr1352
405303	Olr339
405304	Olr308
405305	Olr1456
405306	Olr1451
405307	Olr1445
405311	Olr1305
405312	Olr1292
405313	Olr1279
405314	Olr1260
405315	Olr1237
405316	Olr1228
405318	Olr1219
405319	Olr1200
405321	Olr419
405322	Olr410
405325	Olr1635
405326	Olr1625
405328	Olr1609
405329	Olr820
405330	Olr810
